date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-09-26,249.42,249.7,248.805,249.08,54081959,54081959,0.15,0.06,249.243,"Sep 26, 17",0.05048289823288768
2017-09-27,249.88,250.49,248.87,250.05,81001426,81001426,0.97,0.389,249.8412,"Sep 27, 17",0.05457382649403229
2017-09-28,249.73,250.44,249.63,250.35,44778841,44778841,0.3,0.12,250.1294,"Sep 28, 17",0.05583906203871612
2017-09-29,250.34,251.32,250.13,251.23,85578002,85578002,0.88,0.352,250.8701,"Sep 29, 17",0.05955041963645555
2017-10-02,251.49,252.32,251.2926,252.32,59022985,59022985,1.09,0.434,251.9531,"Oct 2, 17",0.06414744211547374
2017-10-03,252.46,252.89,252.23,252.86,66810169,66810169,0.54,0.214,252.5505,"Oct 3, 17",0.06642486609590485
2017-10-04,252.69,253.44,252.56,253.16,55953619,55953619,0.3,0.119,253.0122,"Oct 4, 17",0.06769010164058868
2017-10-05,253.54,254.68,253.196,254.66,63522757,63522757,1.5,0.593,254.2552,"Oct 5, 17",0.07401627936400819
2017-10-06,254.15,254.7008,253.85,254.37,80645998,80645998,-0.29,-0.114,254.213,"Oct 6, 17",0.07279321833748045
2017-10-09,254.63,254.7,253.65,253.95,35803138,35803138,-0.42,-0.165,254.0731,"Oct 9, 17",0.07102188857492292
2017-10-10,254.6,255.05,253.98,254.62,43057363,43057363,0.67,0.264,254.4459,"Oct 10, 17",0.0738475812913837
2017-10-11,254.51,255.02,254.32,255.02,47674325,47674325,0.4,0.157,254.7287,"Oct 11, 17",0.07553456201762893
2017-10-12,254.66,255.06,254.365,254.64,47065144,47065144,-0.38,-0.149,254.7167,"Oct 12, 17",0.07393193032769589
2017-10-13,255.14,255.27,254.64,254.95,54800435,54800435,0.31,0.122,255.0058,"Oct 13, 17",0.07523934039053592
2017-10-16,255.21,255.51,254.82,255.29,38221675,38221675,0.34,0.133,255.1655,"Oct 16, 17",0.07667327400784436
