date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-05-22,107.09,107.09,105.75,106.12,4491135,4491135,-0.4,-0.376,106.1632,"May 22, 17",-0.0503803131991051
2017-05-23,106.07,106.56,105.98,106.27,3457120,3457120,0.15,0.141,106.24,"May 23, 17",-0.04903803131991055
2017-05-24,106.1,106.36,105.725,106.22,3475871,3475871,-0.05,-0.047,106.0447,"May 24, 17",-0.0494854586129754
2017-05-25,106.1,106.71,104.72,105.11,5293827,5293827,-1.11,-1.045,105.4672,"May 25, 17",-0.05941834451901566
2017-05-26,105.05,105.285,104.6,104.72,3752505,3752505,-0.39,-0.371,104.842,"May 26, 17",-0.0629082774049217
2017-05-30,104.35,104.7105,103.7505,104.06,4287956,4287956,-0.66,-0.63,104.2161,"May 30, 17",-0.06881431767337806
2017-05-31,103.55,103.89,103.07,103.48,8037936,8037936,-0.58,-0.557,103.4753,"May 31, 17",-0.07400447427293061
2017-06-01,103.69,104.28,103.43,104.27,4769435,4769435,0.79,0.763,103.8985,"Jun 1, 17",-0.06693512304250562
2017-06-02,103.82,103.94,102.77,103.11,5864040,5864040,-1.16,-1.112,103.1033,"Jun 2, 17",-0.07731543624161075
2017-06-05,102.8,103.58,102.6301,103.19,4523327,4523327,0.08,0.078,103.1372,"Jun 5, 17",-0.07659955257270695
2017-06-06,103.11,104.45,102.76,104.17,4683859,4683859,0.98,0.95,103.8415,"Jun 6, 17",-0.06782997762863534
2017-06-07,103.97,104.43,102.55,103.77,7197147,7197147,-0.4,-0.384,103.4737,"Jun 7, 17",-0.0714093959731544
2017-06-08,103.44,104.74,103.44,104,6493595,6493595,0.23,0.222,104.1836,"Jun 8, 17",-0.06935123042505593
2017-06-09,104.01,106.49,104.01,106.4,6595555,6595555,2.4,2.308,105.7998,"Jun 9, 17",-0.04787472035794178
2017-06-12,107.42,108.43,107.2846,108.04,8690637,8690637,1.64,1.541,107.8151,"Jun 12, 17",-0.03319910514541381
2017-06-13,108.34,108.49,107.16,108.13,6099745,6099745,0.09,0.083,107.9293,"Jun 13, 17",-0.032393736017897135
2017-06-14,107.91,107.99,105.74,106.6,6202286,6202286,-1.53,-1.415,106.4745,"Jun 14, 17",-0.046085011185682374
2017-06-15,106.5,106.8,105.87,106.33,5441421,5441421,-0.27,-0.253,106.3113,"Jun 15, 17",-0.04850111856823268
2017-06-16,106.94,108.36,106.21,108.35,11633919,11633919,2.02,1.9,107.6531,"Jun 16, 17",-0.030425055928411684
2017-06-19,108.31,108.38,107.14,107.46,4577827,4577827,-0.89,-0.821,107.6661,"Jun 19, 17",-0.0383892617449665
2017-06-20,106.25,106.6,105.38,106.48,5171238,5171238,-0.98,-0.912,106.1605,"Jun 20, 17",-0.047158836689037996
2017-06-21,105.89,106.9,103.92,104.49,6989385,6989385,-1.99,-1.869,104.9902,"Jun 21, 17",-0.06496644295302018
2017-06-22,104.48,105.14,104.04,104.45,4197378,4197378,-0.04,-0.038,104.6218,"Jun 22, 17",-0.065324384787472
2017-06-23,104.25,105.42,104.24,105,5773319,5773319,0.55,0.527,104.9201,"Jun 23, 17",-0.06040268456375839
2017-06-26,105.03,105.19,104.03,104.14,3602490,3602490,-0.86,-0.819,104.4149,"Jun 26, 17",-0.06809843400447427
2017-06-27,104.73,104.89,104.03,104.07,4170294,4170294,-0.07,-0.067,104.4666,"Jun 27, 17",-0.06872483221476516
2017-06-28,104.43,104.9,104.04,104.28,4162306,4162306,0.21,0.202,104.4748,"Jun 28, 17",-0.0668456375838926
2017-06-29,104.38,105.15,104.05,104.12,4288630,4288630,-0.16,-0.153,104.4618,"Jun 29, 17",-0.06827740492170019
2017-06-30,104.53,104.72,103.89,104.33,5496977,5496977,0.21,0.202,104.3475,"Jun 30, 17",-0.06639821029082775
2017-07-03,104.24,106.96,104.24,106.3,4419061,4419061,1.97,1.888,106.1921,"Jul 3, 17",-0.048769574944071616
2017-07-05,105.99,106.3,104.27,104.62,4482676,4482676,-1.68,-1.58,104.8628,"Jul 5, 17",-0.0638031319910514
2017-07-06,104.67,105.13,103.71,103.82,5084808,5084808,-0.8,-0.765,104.1562,"Jul 6, 17",-0.07096196868008954
2017-07-07,103.59,103.76,102.81,103.49,6456968,6456968,-0.33,-0.318,103.368,"Jul 7, 17",-0.07391498881431773
2017-07-10,103.44,103.581,102.6,103.04,4629028,4629028,-0.45,-0.435,103.0264,"Jul 10, 17",-0.0779418344519015
2017-07-11,103.15,103.5,102.55,103.12,4322437,4322437,0.08,0.078,103.0747,"Jul 11, 17",-0.07722595078299772
2017-07-12,104,104.75,103.47,103.89,3978070,3978070,0.77,0.747,104.0567,"Jul 12, 17",-0.07033557046979866
2017-07-13,103.8,104.21,103.46,104.13,4439131,4439131,0.24,0.231,103.9495,"Jul 13, 17",-0.06818791946308729
2017-07-14,104.38,104.64,103.73,104.44,3644262,3644262,0.31,0.298,104.331,"Jul 14, 17",-0.06541387024608503
2017-07-17,104.32,104.97,104.08,104.21,5572439,5572439,-0.23,-0.22,104.4372,"Jul 17, 17",-0.0674720357941835
2017-07-18,104.6,104.6,103.51,103.72,4339385,4339385,-0.49,-0.47,103.8434,"Jul 18, 17",-0.07185682326621926
2017-07-19,103.56,104.48,103.51,104.46,4932033,4932033,0.74,0.713,104.0893,"Jul 19, 17",-0.06523489932885912
2017-07-20,105,105.37,103.815,104.63,5367835,5367835,0.17,0.163,104.6667,"Jul 20, 17",-0.06371364653243852
2017-07-21,104.18,104.38,103.15,103.25,5304114,5304114,-1.38,-1.319,103.5179,"Jul 21, 17",-0.07606263982102908
