date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-06-15,34.56,34.62,34.17,34.52,2366471,2366471,-0.54,-1.54,34.419,"Jun 15, 17",-0.11076764554353419
2017-06-16,34.79,34.86,34.47,34.7,4049191,4049191,0.18,0.521,34.6098,"Jun 16, 17",-0.10613086038124671
2017-06-19,34.84,35.23,34.81,34.91,4031901,4031901,0.21,0.605,35.0324,"Jun 19, 17",-0.10072127769191148
2017-06-20,34.13,34.15,33.5,33.69,5120353,5120353,-1.22,-3.495,33.7292,"Jun 20, 17",-0.13214837712519326
2017-06-21,33.95,34.21,33.42,33.67,4755841,4755841,-0.02,-0.059,33.7356,"Jun 21, 17",-0.13266357547655844
2017-06-22,33.5,34.055,33.42,33.94,4502670,4502670,0.27,0.802,33.8634,"Jun 22, 17",-0.1257083977331273
2017-06-23,34.02,34.26,33.86,34.16,1791794,1791794,0.22,0.648,34.1109,"Jun 23, 17",-0.12004121586810931
2017-06-26,34.32,34.38,33.74,33.98,1855889,1855889,-0.18,-0.527,34.0046,"Jun 26, 17",-0.12467800103039679
2017-06-27,34.65,35.03,34.4,34.41,4830366,4830366,0.43,1.265,34.7383,"Jun 27, 17",-0.11360123647604337
2017-06-28,35.07,35.645,35.05,35.46,4056763,4056763,1.05,3.051,35.3937,"Jun 28, 17",-0.08655332302936629
2017-06-29,35.82,36.08,35.35,35.61,2187710,2187710,0.15,0.423,35.7225,"Jun 29, 17",-0.08268933539412676
2017-06-30,35.81,35.88,35.359,35.59,2065770,2065770,-0.02,-0.056,35.5826,"Jun 30, 17",-0.08320453374549193
2017-07-03,35.94,36.36,35.925,36.18,1353743,1353743,0.59,1.658,36.1798,"Jul 3, 17",-0.0680061823802164
2017-07-05,37.02,37.02,36.3,36.4,4879858,4879858,0.22,0.608,36.5875,"Jul 5, 17",-0.062339000515198396
2017-07-06,37.03,37.47,36.76,36.95,4218095,4218095,0.55,1.511,37.0529,"Jul 6, 17",-0.04817104585265321
2017-07-07,37.08,37.29,36.785,37.22,2489884,2489884,0.27,0.731,37.0411,"Jul 7, 17",-0.041215868109222085
2017-07-10,36.77,37.85,36.76,37.64,2167204,2167204,0.42,1.128,37.5686,"Jul 10, 17",-0.030396702730551256
2017-07-11,37.81,38.26,37.59,38.17,2667672,2667672,0.53,1.408,37.989,"Jul 11, 17",-0.016743946419371422
2017-07-12,38.47,38.815,38.42,38.47,2886250,2886250,0.3,0.786,38.5749,"Jul 12, 17",-0.00901597114889236
2017-07-13,38.53,38.8,38.26,38.64,2104503,2104503,0.17,0.442,38.5525,"Jul 13, 17",-0.004636785162287473
2017-07-14,39.25,39.55,39.24,39.4,2238630,2238630,0.76,1.967,39.377,"Jul 14, 17",0.014940752189592949
2017-07-17,39.64,39.92,39.6,39.64,2234541,2234541,0.24,0.609,39.7676,"Jul 17, 17",0.021123132405976307
2017-07-18,39.25,39.59,39.18,39.43,2341181,2341181,-0.21,-0.53,39.401,"Jul 18, 17",0.015713549716640893
2017-07-19,39.54,39.87,39.48,39.81,2237195,2237195,0.38,0.964,39.7263,"Jul 19, 17",0.025502318392581196
2017-07-20,39.54,39.66,39.03,39.21,2464767,2464767,-0.6,-1.507,39.3048,"Jul 20, 17",0.010046367851622889
2017-07-21,39.15,39.16,38.71,38.79,2473895,2473895,-0.42,-1.071,38.8604,"Jul 21, 17",-0.0007727975270479427
2017-07-24,38.74,38.92,38.51,38.89,1941932,1941932,0.1,0.258,38.7218,"Jul 24, 17",0.001803194229778472
2017-07-25,39.94,40.45,39.87,40.21,5002685,5002685,1.32,3.394,40.2062,"Jul 25, 17",0.03580628541988667
2017-07-26,40.45,40.915,40.3,40.76,2841380,2841380,0.55,1.368,40.6131,"Jul 26, 17",0.049974240082431676
2017-07-27,41.15,41.19,40.45,40.8,2110763,2110763,0.04,0.098,40.8669,"Jul 27, 17",0.051004636785162205
2017-07-28,40.81,41.22,40.73,41.14,1985918,1985918,0.34,0.833,41.0561,"Jul 28, 17",0.05976300875837198
2017-07-31,41.54,41.77,41.39,41.66,2031829,2031829,0.52,1.264,41.6096,"Jul 31, 17",0.07315816589386905
2017-08-01,40.95,41.3,40.76,41.21,1757926,1757926,-0.45,-1.08,41.0963,"Aug 1, 17",0.06156620298815045
2017-08-02,40.89,41.2,40.74,41.16,1658779,1658779,-0.05,-0.121,41.0255,"Aug 2, 17",0.06027820710973715
2017-08-03,40.92,41.09,40.7,40.8,1473532,1473532,-0.36,-0.875,40.8926,"Aug 3, 17",0.051004636785162205
2017-08-04,40.95,41.3,40.76,41.21,1757926,1757926,0.41,1.005,41.0963,"Aug 4, 17",0.06156620298815045
2017-08-07,41.5,42,41.48,41.99,1930428,1930428,0.78,1.893,41.8199,"Aug 7, 17",0.08165893869139623
2017-08-08,41.33,41.675,41.19,41.47,1803361,1803361,-0.52,-1.238,41.4765,"Aug 8, 17",0.06826378155589899
2017-08-09,41.22,41.37,41.07,41.36,1368075,1368075,-0.11,-0.265,41.2671,"Aug 9, 17",0.06543019062338998
