date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-04-07,112.47,112.7899,112.23,112.49,93232,93232,0.01,0.009,112.6084,"Apr 7, 17",-0.009509553579290292
2017-04-10,112.57,113.08,112.4057,112.77,103876,103876,0.28,0.249,112.7796,"Apr 10, 17",-0.007044113762437239
2017-04-11,112.5,112.8,111.83,112.8,70575,70575,0.03,0.027,112.3835,"Apr 11, 17",-0.006779959496345831
2017-04-12,112.61,112.73,111.9101,112.05,76281,76281,-0.75,-0.665,112.1901,"Apr 12, 17",-0.013383816148630765
2017-04-13,111.85,112.3132,111.45,111.45,108825,108825,-0.6,-0.535,111.8709,"Apr 13, 17",-0.018666901470458665
2017-04-17,111.72,112.41,111.53,112.41,81167,81167,0.96,0.861,111.9396,"Apr 17, 17",-0.010213964955534002
2017-04-18,111.98,112.397,111.8003,112.26,107524,107524,-0.15,-0.133,112.1415,"Apr 18, 17",-0.011534736285990914
2017-04-19,112.61,113.11,112.55,112.64,78607,78607,0.38,0.338,112.8411,"Apr 19, 17",-0.008188782248833255
2017-04-20,113.08,113.97,112.89,113.79,121011,121011,1.15,1.021,113.5877,"Apr 20, 17",0.0019371312846703627
2017-04-21,113.7,113.96,113.2495,113.46,61790,61790,-0.33,-0.29,113.5242,"Apr 21, 17",-0.0009685656423351188
2017-04-24,114.84,114.8852,114.4,114.75,203431,203431,1.29,1.137,114.5832,"Apr 24, 17",0.010390067799595025
2017-04-25,115.21,115.5497,115.1399,115.4,113302,113302,0.65,0.566,115.3279,"Apr 25, 17",0.01611341023157535
2017-04-26,115.56,116.0199,115.56,115.62,94887,94887,0.22,0.191,115.7609,"Apr 26, 17",0.018050541516245588
2017-04-27,115.75,116.12,115.53,115.85,136174,136174,0.23,0.199,115.8398,"Apr 27, 17",0.020075724222946213
2017-04-28,115.91,115.91,115.11,115.31,78437,78437,-0.54,-0.466,115.3643,"Apr 28, 17",0.015320947433301129
2017-05-01,115.55,115.86,115.34,115.7,220660,220660,0.39,0.338,115.6874,"May 1, 17",0.0187549528924893
2017-05-02,115.92,116.04,115.59,116.04,189154,189154,0.34,0.294,115.9767,"May 2, 17",0.021748701241525167
2017-05-03,115.6,115.79,115.0522,115.38,151472,151472,-0.66,-0.569,115.2893,"May 3, 17",0.01593730738751433
2017-05-04,115.51,115.67,115,115.61,162934,162934,0.23,0.199,115.5137,"May 4, 17",0.017962490094215078
2017-05-05,115.91,116.45,115.7,116.45,131973,131973,0.84,0.727,116.0566,"May 5, 17",0.025358809544774236
2017-05-08,116.38,116.4599,115.65,115.98,105617,105617,-0.47,-0.404,115.9471,"May 8, 17",0.021220392709342353
2017-05-09,116.06,116.2,115.861,116.03,108859,108859,0.05,0.043,116.044,"May 9, 17",0.021660649819494657
2017-05-10,116.19,116.698,116.19,116.63,166299,166299,0.6,0.517,116.5063,"May 10, 17",0.026943735141322554
2017-05-11,116.29,116.3987,115.4,116.09,112678,112678,-0.54,-0.463,115.9082,"May 11, 17",0.02218895835167747
2017-05-12,115.88,115.88,115.598,115.7,105647,105647,-0.39,-0.336,115.7168,"May 12, 17",0.0187549528924893
2017-05-15,115.96,116.755,115.96,116.65,61800,61800,0.95,0.821,116.538,"May 15, 17",0.027119837985383574
2017-05-16,116.82,116.84,116.0999,116.38,120834,120834,-0.27,-0.231,116.3599,"May 16, 17",0.02474244959056091
2017-05-17,115.3,115.6399,114.36,114.44,150299,150299,-1.94,-1.667,114.9725,"May 17, 17",0.0076604737166505645
2017-05-18,114.28,115.4299,114.04,115.05,119204,119204,0.61,0.533,114.8599,"May 18, 17",0.013031610460508974
2017-05-19,115.56,116.55,115.42,116.2,90008,90008,1.15,1,116.2087,"May 19, 17",0.02315752399401259
2017-05-22,116.44,117.15,116.25,117.07,77236,77236,0.87,0.749,116.8649,"May 22, 17",0.030817997710663028
2017-05-23,117.22,117.2841,116.7272,116.85,85098,85098,-0.22,-0.188,116.8908,"May 23, 17",0.02888086642599279
2017-05-24,116.93,117.14,116.72,117.02,56846,56846,0.17,0.145,116.895,"May 24, 17",0.030377740600510725
2017-05-25,117.46,117.9499,117.37,117.74,94796,94796,0.72,0.615,117.7626,"May 25, 17",0.036717442986704256
2017-05-26,117.65,117.74,117.44,117.56,83570,83570,-0.18,-0.153,117.5282,"May 26, 17",0.03513251739015593
2017-05-30,117.36,117.6,117.14,117.39,78532,78532,-0.17,-0.145,117.3759,"May 30, 17",0.033635643215638
2017-05-31,117.58,117.6191,116.76,117.42,55699,55699,0.03,0.026,117.1841,"May 31, 17",0.03389979748172941
2017-06-01,117.8,118.9,117.77,118.9,270485,270485,1.48,1.26,118.6483,"Jun 1, 17",0.04693140794223838
2017-06-02,119.24,119.55,118.8689,119.36,238655,238655,0.46,0.387,119.3342,"Jun 2, 17",0.050981773355639755
2017-06-05,119.35,119.35,118.97,119.11,176671,176671,-0.25,-0.209,119.1538,"Jun 5, 17",0.048780487804878106
2017-06-06,118.69,118.9899,118.5,118.61,112663,112663,-0.5,-0.42,118.7697,"Jun 6, 17",0.044377916703354815
2017-06-07,118.83,119.07,118.55,118.93,89078,89078,0.32,0.27,118.7953,"Jun 7, 17",0.04719556220832979
2017-06-08,118.99,119.0964,118.41,119.02,88932,88932,0.09,0.076,118.8746,"Jun 8, 17",0.04798802500660389
2017-06-09,119.14,119.66,117.71,118.34,110147,110147,-0.68,-0.571,118.9424,"Jun 9, 17",0.04200052830853228
2017-06-12,118.22,118.22,117.18,118.14,179067,179067,-0.2,-0.169,117.8602,"Jun 12, 17",0.04023949986792293
2017-06-13,118.37,119.13,118.37,119.13,118810,118810,0.99,0.838,118.9123,"Jun 13, 17",0.048956590648939
2017-06-14,119.27,119.3701,118.2882,118.8,127152,127152,-0.33,-0.277,118.9016,"Jun 14, 17",0.04605089372193365
2017-06-15,118.03,118.73,117.73,118.61,83360,83360,-0.19,-0.16,118.3614,"Jun 15, 17",0.044377916703354815
2017-06-16,118.63,118.68,117.97,118.34,79727,79727,-0.27,-0.228,118.2609,"Jun 16, 17",0.04200052830853228
2017-06-19,118.8,119.31,118.6014,119.26,79085,79085,0.92,0.777,118.9948,"Jun 19, 17",0.05010125913533514
2017-06-20,119.01,119.09,118.01,118.09,134467,134467,-1.17,-0.981,118.5532,"Jun 20, 17",0.03979924275777063
2017-06-21,118.28,118.4399,117.81,118.06,168942,168942,-0.03,-0.025,118.059,"Jun 21, 17",0.03953508849167922
2017-06-22,118.08,118.72,117.82,118.39,72459,72459,0.33,0.28,118.3781,"Jun 22, 17",0.04244078541868458
2017-06-23,118.49,119.19,118.2738,119,63131,63131,0.61,0.515,118.9157,"Jun 23, 17",0.047811922162542986
2017-06-26,119.42,119.6,118.8501,119.01,92945,92945,0.01,0.008,119.1684,"Jun 26, 17",0.0478999735845735
2017-06-27,118.9,119.0199,117.6401,117.67,100365,100365,-1.34,-1.126,118.1943,"Jun 27, 17",0.03610108303249105
2017-06-28,118.39,118.87,117.76,118.73,152103,152103,1.06,0.901,118.5865,"Jun 28, 17",0.04543453376772045
2017-06-29,118.71,118.71,116.62,117.46,98626,98626,-1.27,-1.07,117.4562,"Jun 29, 17",0.0342520031698512
2017-06-30,117.81,118.1155,117.42,117.68,106955,106955,0.22,0.187,117.8703,"Jun 30, 17",0.036189134454521564
2017-07-03,118.16,118.3899,117.72,117.74,359905,359905,0.06,0.051,118.0208,"Jul 3, 17",0.036717442986704256
2017-07-05,117.69,118.13,117.41,118,172554,172554,0.26,0.221,117.8514,"Jul 5, 17",0.03900677995949641
2017-07-06,117.47,117.47,116.46,116.59,141170,141170,-1.41,-1.195,116.9798,"Jul 6, 17",0.02659152945320076
2017-07-07,116.8,117.93,116.8,117.74,324920,324920,1.15,0.986,117.5082,"Jul 7, 17",0.036717442986704256
2017-07-10,117.6,117.82,117.3379,117.63,131200,131200,-0.11,-0.093,117.6767,"Jul 10, 17",0.035748877344369136
2017-07-11,117.66,117.9399,117.07,117.72,95911,95911,0.09,0.077,117.6134,"Jul 11, 17",0.036541340142643354
2017-07-12,118.45,118.95,118.4,118.78,203063,203063,1.06,0.9,118.7308,"Jul 12, 17",0.04587479087787275
2017-07-13,118.98,119.03,118.46,118.95,85387,85387,0.17,0.143,118.8678,"Jul 13, 17",0.04737166505239068
2017-07-14,118.95,119.62,118.95,119.44,209184,209184,0.49,0.412,119.3553,"Jul 14, 17",0.05168618473188346
2017-07-17,119.48,119.6708,119.3,119.5,71026,71026,0.06,0.05,119.5277,"Jul 17, 17",0.052214493264066277
2017-07-18,119.29,119.44,118.99,119.44,75679,75679,-0.06,-0.05,119.2723,"Jul 18, 17",0.05168618473188346
2017-07-19,119.74,120.2899,119.68,120.24,77236,77236,0.8,0.67,119.9856,"Jul 19, 17",0.0587302984943207
