date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-11-09,37.56,37.77,37.42,37.73,1378472,1378472,-1.12,-2.883,37.6346,"Nov 9, 17",0.12158145065398324
2017-11-10,37.75,37.915,37.42,37.62,780099,780099,-0.11,-0.292,37.6606,"Nov 10, 17",0.11831153388822821
2017-11-13,37.14,37.62,37.14,37.37,836467,836467,-0.25,-0.665,37.3599,"Nov 13, 17",0.11087990487514854
2017-11-14,36.89,36.92,36.32,36.5,858446,858446,-0.87,-2.328,36.5338,"Nov 14, 17",0.08501783590963137
2017-11-15,35.8,36.12,35.54,35.94,1297618,1297618,-0.56,-1.534,35.8507,"Nov 15, 17",0.06837098692033285
2017-11-16,36.18,36.18,35.7901,36.03,951958,951958,0.09,0.25,35.9748,"Nov 16, 17",0.07104637336504163
2017-11-17,36.12,36.23,35.95,36.17,921169,921169,0.14,0.389,36.1189,"Nov 17, 17",0.07520808561236626
2017-11-20,35.91,36.24,35.76,36.22,975521,975521,0.05,0.138,36.0239,"Nov 20, 17",0.07669441141498211
2017-11-21,36.67,36.9,36.54,36.79,1469665,1469665,0.57,1.574,36.7181,"Nov 21, 17",0.09363852556480376
2017-11-22,37.28,37.39,37.08,37.27,666994,666994,0.48,1.305,37.2345,"Nov 22, 17",0.10790725326991683
2017-11-24,37.73,37.9,37.64,37.68,484309,484309,0.41,1.1,37.7497,"Nov 24, 17",0.12009512485136739
2017-11-27,37.57,37.62,37.03,37.08,1056910,1056910,-0.6,-1.592,37.1942,"Nov 27, 17",0.10225921521997615
2017-11-28,36.57,36.98,36.43,36.98,1900182,1900182,-0.1,-0.27,36.687,"Nov 28, 17",0.09928656361474424
2017-11-29,36.38,36.645,36.145,36.32,1812054,1812054,-0.66,-1.785,36.3989,"Nov 29, 17",0.07966706302021402
2017-11-30,36.32,36.61,36.32,36.37,1095508,1095508,0.05,0.138,36.4252,"Nov 30, 17",0.08115338882282987
